,anger,fear,joy,sadness,analytical,confident,tentative
443,0.0,0.637218,0.0,0.565811,0.0,0.0,0.755924
444,0.0,0.0,0.0,0.74605,0.0,0.0,0.872622
445,0.0,0.586195,0.0,0.534899,0.0,0.0,0.802639
446,0.0,0.0,0.540509,0.0,0.0,0.0,0.901078
447,0.0,0.0,0.0,0.526078,0.0,0.74647,0.0
448,0.0,0.0,0.0,0.599034,0.0,0.0,0.906649
449,0.0,0.0,0.0,0.766703,0.0,0.0,0.840426
450,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,0.509159,0.0,0.0,0.0,0.0,0.0,0.0
452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,0.589742,0.0,0.0,0.515996,0.0,0.0,0.809974
454,0.0,0.0,0.834233,0.0,0.0,0.0,0.0
455,0.791497,0.0,0.0,0.0,0.0,0.0,0.707919
456,0.0,0.620171,0.0,0.690517,0.0,0.0,0.0
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,0.557117,0.0,0.529258,0.0,0.0,0.0,0.623513
459,0.0,0.0,0.0,0.0,0.0,0.0,0.816786
460,0.0,0.0,0.612308,0.0,0.0,0.0,0.693253
461,0.67934,0.0,0.0,0.0,0.0,0.0,0.0
462,0.0,0.0,0.0,0.623825,0.0,0.0,0.909793
463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,0.0,0.0,0.0,0.505641,0.918441,0.0,0.777659
465,0.0,0.0,0.562555,0.639772,0.0,0.0,0.0
466,0.0,0.599033,0.0,0.0,0.0,0.672001,0.0
467,0.0,0.0,0.0,0.560425,0.0,0.0,0.584665
468,0.0,0.0,0.0,0.0,0.0,0.0,0.980717
469,0.0,0.0,0.0,0.608545,0.756695,0.0,0.0
470,0.0,0.0,0.0,0.0,0.0,0.0,0.512075
471,0.0,0.0,0.62668,0.0,0.0,0.0,0.0
472,0.0,0.0,0.669779,0.0,0.0,0.0,0.0
473,0.649824,0.0,0.0,0.0,0.0,0.518872,0.0
474,0.574224,0.0,0.0,0.0,0.0,0.0,0.5249
475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,0.0,0.0,0.0,0.669118,0.0,0.0,0.53993
479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,0.0,0.0,0.0,0.0,0.540049,0.0,0.871717
481,0.0,0.0,0.0,0.607029,0.0,0.0,0.868293
482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,0.0,0.0,0.0,0.511404,0.0,0.0,0.824231
484,0.578195,0.0,0.0,0.0,0.0,0.0,0.531897
485,0.0,0.0,0.880435,0.0,0.0,0.0,0.0
486,0.548303,0.0,0.0,0.0,0.0,0.0,0.526858
487,0.0,0.0,0.518772,0.0,0.0,0.0,0.0
488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,0.0,0.568063,0.0,0.0,0.0,0.566582,0.0
492,0.0,0.0,0.683154,0.0,0.0,0.742088,0.0
493,0.0,0.0,0.0,0.73686,0.0,0.0,0.0
494,0.0,0.0,0.0,0.548964,0.0,0.0,0.695677
495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,0.0,0.0,0.519811,0.603809,0.832372,0.0,0.785942
497,0.553023,0.0,0.0,0.0,0.0,0.0,0.932191
498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,0.0,0.0,0.0,0.71732,0.0,0.0,0.0
500,0.0,0.0,0.579802,0.642403,0.0,0.0,0.0
501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,0.0,0.0,0.605347,0.0,0.0,0.0,0.603607
503,0.797452,0.0,0.0,0.0,0.0,0.0,0.85591
504,0.0,0.0,0.628923,0.0,0.0,0.0,0.0
505,0.0,0.0,0.0,0.640587,0.592421,0.0,0.72544
506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,0.0,0.0,0.612797,0.0,0.0,0.0,0.0
508,0.0,0.0,0.705021,0.0,0.0,0.0,0.0
509,0.0,0.0,0.724088,0.0,0.0,0.0,0.707946
510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,0.0,0.0,0.0,0.741247,0.0,0.0,0.872457
512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,0.0,0.0,0.514088,0.0,0.0,0.0,0.0
514,0.0,0.0,0.697034,0.59096,0.0,0.0,0.591702
515,0.0,0.0,0.601289,0.0,0.0,0.0,0.810742
516,0.0,0.0,0.0,0.0,0.0,0.0,0.980717
517,0.555526,0.0,0.0,0.0,0.0,0.0,0.0
518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,0.60954,0.0,0.0,0.0,0.0,0.0,0.0
520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,0.0,0.0,0.509613,0.0,0.500256,0.784829,0.0
523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,0.576844,0.0,0.0,0.0,0.0,0.0,0.0
525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,0.0,0.0,0.548256,0.0,0.0,0.0,0.0
527,0.0,0.714696,0.0,0.0,0.0,0.0,0.718751
528,0.0,0.0,0.54371,0.0,0.0,0.884891,0.0
529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,0.0,0.0,0.0,0.0,0.674264,0.0,0.0
531,0.0,0.515921,0.0,0.564682,0.0,0.0,0.744554
532,0.0,0.0,0.0,0.792523,0.0,0.0,0.0
533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,0.0,0.0,0.0,0.705385,0.0,0.0,0.0
535,0.791497,0.0,0.0,0.0,0.0,0.0,0.707919
536,0.0,0.0,0.0,0.0,0.0,0.0,0.560073
537,0.0,0.0,0.0,0.623825,0.0,0.0,0.909793
538,0.0,0.0,0.0,0.0,0.0,0.0,0.526154
539,0.0,0.0,0.503434,0.0,0.687627,0.0,0.664175
540,0.0,0.0,0.609213,0.0,0.0,0.0,0.595559
541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,0.0,0.0,0.653957,0.0,0.0,0.0,0.50771
543,0.0,0.0,0.548963,0.0,0.536467,0.0,0.590204
544,0.0,0.0,0.0,0.0,0.0,0.0,0.710838
545,0.0,0.0,0.522073,0.512665,0.0,0.0,0.0
546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,0.0,0.0,0.783157,0.0,0.0,0.0,0.769624
548,0.0,0.0,0.645226,0.0,0.0,0.0,0.56172
549,0.0,0.573258,0.0,0.0,0.0,0.0,0.969348
550,0.0,0.0,0.0,0.625816,0.0,0.567855,0.0
551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,0.0,0.0,0.641261,0.0,0.0,0.686032,0.0
554,0.0,0.0,0.775505,0.0,0.0,0.0,0.841827
555,0.0,0.0,0.0,0.67256,0.0,0.0,0.734481
556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,0.0,0.0,0.0,0.0,0.0,0.0,0.612262
561,0.656714,0.0,0.0,0.0,0.0,0.0,0.809154
562,0.0,0.0,0.0,0.0,0.0,0.0,0.570847
563,0.0,0.0,0.897755,0.0,0.0,0.796607,0.0
564,0.0,0.529285,0.0,0.619803,0.9762,0.0,0.0
565,0.549421,0.0,0.599806,0.583734,0.0,0.0,0.0
566,0.0,0.0,0.0,0.609309,0.0,0.0,0.951569
567,0.0,0.0,0.59576,0.0,0.0,0.0,0.0
568,0.616709,0.0,0.0,0.0,0.0,0.0,0.0
569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,0.706039,0.0,0.0,0.0,0.0,0.0,0.612988
573,0.0,0.0,0.900909,0.0,0.0,0.0,0.0
574,0.0,0.0,0.0,0.0,0.0,0.0,0.882384
575,0.0,0.0,0.0,0.545432,0.0,0.0,0.0
576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,0.0,0.0,0.0,0.59394,0.0,0.0,0.0
578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,0.0,0.698723,0.0,0.0,0.0,0.0,0.0
580,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,0.0,0.0,0.0,0.531215,0.0,0.0,0.89684
582,0.0,0.0,0.0,0.712358,0.0,0.0,0.90889
583,0.0,0.0,0.634303,0.532062,0.0,0.691006,0.0
584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,0.676428,0.701087,0.0,0.690029,0.0,0.0,0.783658
586,0.0,0.0,0.0,0.544224,0.0,0.610943,0.0
587,0.0,0.0,0.0,0.87444,0.0,0.0,0.0
588,0.0,0.0,0.641326,0.0,0.0,0.0,0.836104
589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,0.0,0.0,0.0,0.0,0.0,0.0,0.824288
591,0.592911,0.0,0.0,0.0,0.0,0.0,0.858373
592,0.610546,0.0,0.0,0.0,0.0,0.0,0.0
593,0.0,0.0,0.0,0.72922,0.0,0.0,0.751552
594,0.518291,0.0,0.0,0.0,0.0,0.0,0.730255
595,0.0,0.0,0.519321,0.0,0.0,0.0,0.526974
596,0.0,0.0,0.0,0.0,0.0,0.0,0.757587
597,0.0,0.0,0.573346,0.0,0.0,0.0,0.619379
598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,0.50936,0.0,0.557394,0.0,0.0,0.0,0.757451
600,0.0,0.0,0.0,0.0,0.0,0.0,0.685841
601,0.0,0.0,0.72491,0.517318,0.0,0.0,0.899746
602,0.515467,0.0,0.0,0.0,0.0,0.0,0.0
603,0.517319,0.0,0.551596,0.577661,0.0,0.0,0.0
604,0.0,0.0,0.0,0.72922,0.0,0.0,0.751552
605,0.620609,0.0,0.0,0.0,0.0,0.0,0.0
606,0.0,0.0,0.524832,0.0,0.0,0.0,0.0
607,0.709031,0.0,0.550074,0.0,0.0,0.0,0.671923
608,0.0,0.0,0.897755,0.0,0.0,0.796607,0.0
609,0.532013,0.0,0.0,0.0,0.594663,0.0,0.0
610,0.0,0.0,0.577708,0.0,0.0,0.0,0.8419
611,0.0,0.0,0.561504,0.65697,0.0,0.0,0.0
612,0.0,0.0,0.0,0.0,0.0,0.0,0.51565
613,0.0,0.0,0.0,0.0,0.0,0.0,0.821209
614,0.0,0.0,0.715954,0.0,0.632616,0.0,0.0
615,0.0,0.0,0.0,0.715817,0.0,0.0,0.0
616,0.0,0.0,0.0,0.523075,0.0,0.0,0.0
617,0.527441,0.0,0.0,0.0,0.0,0.0,0.872043
618,0.0,0.0,0.0,0.724028,0.0,0.809464,0.0
619,0.764169,0.0,0.0,0.0,0.0,0.591243,0.0
620,0.0,0.0,0.0,0.798222,0.0,0.0,0.0
621,0.0,0.0,0.0,0.739223,0.0,0.0,0.0
622,0.0,0.0,0.0,0.0,0.0,0.0,0.835783
623,0.633973,0.0,0.0,0.0,0.0,0.0,0.699263
624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,0.0,0.0,0.778627,0.0,0.0,0.0,0.0
626,0.0,0.0,0.0,0.813373,0.818741,0.0,0.0
627,0.0,0.0,0.522073,0.512665,0.0,0.0,0.0
628,0.0,0.529285,0.0,0.619803,0.9762,0.0,0.0
629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,0.0,0.0,0.0,0.546031,0.726795,0.0,0.844101
631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,0.0,0.0,0.0,0.0,0.0,0.0,0.575957
634,0.0,0.0,0.0,0.625846,0.0,0.0,0.0
635,0.0,0.0,0.574765,0.0,0.0,0.0,0.0
636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,0.71649,0.0,0.0,0.52089,0.0,0.0,0.0
638,0.0,0.0,0.0,0.0,0.0,0.511269,0.0
639,0.0,0.0,0.0,0.632937,0.738785,0.0,0.0
640,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,0.562255,0.0,0.0,0.0,0.0,0.0,0.880066
643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,0.0,0.0,0.513337,0.0,0.0,0.0,0.61264
645,0.5623,0.0,0.0,0.0,0.0,0.0,0.0
646,0.823491,0.0,0.0,0.0,0.0,0.0,0.840166
647,0.0,0.0,0.54371,0.0,0.0,0.884891,0.0
648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,0.0,0.0,0.0,0.762049,0.0,0.0,0.631155
652,0.0,0.0,0.72159,0.0,0.0,0.0,0.0
653,0.0,0.0,0.0,0.0,0.0,0.0,0.951661
654,0.0,0.0,0.0,0.718734,0.0,0.0,0.594388
655,0.686772,0.0,0.0,0.0,0.0,0.0,0.882545
656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,0.630672,0.0,0.0,0.0,0.0,0.0,0.589202
659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,0.0,0.0,0.0,0.587701,0.0,0.0,0.0
662,0.0,0.0,0.0,0.0,0.0,0.637619,0.0
663,0.50188,0.0,0.641436,0.0,0.0,0.0,0.0
664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,0.0,0.0,0.0,0.0,0.0,0.0,0.526154
668,0.0,0.0,0.675118,0.682325,0.0,0.0,0.0
669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,0.0,0.0,0.0,0.0,0.0,0.0,0.721494
672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,0.933359,0.0,0.0,0.0,0.0,0.0,0.534906
674,0.0,0.0,0.633351,0.0,0.0,0.0,0.66655
675,0.0,0.0,0.0,0.548853,0.0,0.0,0.962278
676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,0.0,0.0,0.523982,0.527153,0.0,0.0,0.0
678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,0.0,0.0,0.563573,0.562277,0.0,0.0,0.911219
680,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,0.0,0.0,0.883014,0.0,0.0,0.0,0.610596
682,0.0,0.0,0.0,0.668219,0.0,0.0,0.721315
683,0.0,0.0,0.0,0.625816,0.0,0.567855,0.0
684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,0.0,0.0,0.56124,0.0,0.0,0.0,0.0
687,0.0,0.0,0.0,0.0,0.0,0.0,0.980717
688,0.0,0.0,0.0,0.0,0.0,0.866766,0.0
689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,0.0,0.0,0.0,0.644358,0.704273,0.0,0.0
691,0.0,0.0,0.0,0.803261,0.0,0.0,0.0
692,0.0,0.0,0.0,0.0,0.724797,0.0,0.777143
693,0.0,0.0,0.0,0.0,0.0,0.909113,0.0
694,0.0,0.0,0.0,0.0,0.0,0.0,0.573336
695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,0.928832,0.0,0.0,0.0,0.0,0.0,0.697487
697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,0.0,0.0,0.0,0.0,0.0,0.958393,0.0
699,0.0,0.0,0.0,0.0,0.569901,0.0,0.0
700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,0.0,0.0,0.0,0.612172,0.0,0.0,0.826353
702,0.0,0.0,0.0,0.0,0.0,0.0,0.699606
703,0.0,0.0,0.0,0.0,0.0,0.0,0.905066
704,0.0,0.0,0.691205,0.0,0.0,0.0,0.0
705,0.0,0.0,0.0,0.0,0.0,0.0,0.889217
706,0.0,0.0,0.0,0.0,0.0,0.0,0.734848
707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,0.0,0.0,0.0,0.0,0.0,0.0,0.915497
709,0.0,0.0,0.511489,0.0,0.0,0.0,0.0
710,0.0,0.0,0.610444,0.697254,0.0,0.0,0.984634
711,0.528649,0.0,0.0,0.6799,0.0,0.0,0.0
712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,0.0,0.0,0.0,0.550746,0.0,0.0,0.923727
714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,0.0,0.0,0.0,0.813373,0.818741,0.0,0.0
716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,0.0,0.0,0.0,0.0,0.0,0.841047,0.0
719,0.0,0.0,0.0,0.0,0.0,0.0,0.744249
720,0.0,0.0,0.0,0.0,0.0,0.0,0.655928
721,0.0,0.0,0.0,0.0,0.0,0.0,0.639591
722,0.0,0.0,0.0,0.636472,0.0,0.0,0.0
723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,0.0,0.0,0.695644,0.0,0.0,0.0,0.0
727,0.0,0.0,0.833414,0.0,0.0,0.0,0.0
728,0.0,0.0,0.0,0.55385,0.0,0.0,0.0
729,0.823491,0.0,0.0,0.0,0.0,0.0,0.840166
730,0.0,0.0,0.610298,0.597206,0.0,0.0,0.979466
731,0.0,0.0,0.0,0.603858,0.0,0.0,0.832667
732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,0.0,0.0,0.0,0.0,0.0,0.0,0.980717
736,0.527441,0.0,0.0,0.0,0.0,0.0,0.872043
737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,0.0,0.0,0.530235,0.694172,0.0,0.808712,0.0
739,0.0,0.0,0.678157,0.0,0.0,0.0,0.940641
740,0.0,0.752748,0.0,0.691799,0.65908,0.0,0.596027
741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,0.597753,0.0,0.0,0.0,0.0,0.0,0.627861
743,0.0,0.0,0.568103,0.610016,0.0,0.0,0.723419
744,0.0,0.0,0.0,0.58584,0.0,0.0,0.724637
745,0.0,0.0,0.67443,0.594408,0.83178,0.0,0.897876
746,0.0,0.0,0.512337,0.670877,0.0,0.0,0.0
747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,0.0,0.0,0.0,0.59126,0.975255,0.936512,0.0
750,0.0,0.0,0.0,0.523773,0.0,0.0,0.924543
751,0.0,0.0,0.0,0.0,0.0,0.0,0.752748
752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,0.0,0.0,0.825275,0.0,0.0,0.0,0.904858
754,0.0,0.0,0.735987,0.0,0.0,0.0,0.0
755,0.70262,0.688647,0.637498,0.578265,0.0,0.0,0.908317
756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,0.0,0.0,0.0,0.711398,0.0,0.0,0.539729
758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,0.0,0.700811,0.628475,0.570663,0.503291,0.0,0.0
763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,0.0,0.0,0.508279,0.0,0.684366,0.0,0.0
768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,0.0,0.0,0.776932,0.0,0.0,0.869326,0.0
770,0.0,0.0,0.690274,0.0,0.0,0.0,0.0
771,0.544264,0.0,0.0,0.606284,0.0,0.0,0.82908
772,0.0,0.0,0.0,0.733051,0.0,0.0,0.0
773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,0.0,0.0,0.633735,0.529026,0.0,0.0,0.0
776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,0.0,0.0,0.0,0.581966,0.0,0.0,0.0
779,0.0,0.0,0.0,0.0,0.710208,0.0,0.0
780,0.0,0.0,0.538807,0.593712,0.0,0.0,0.0
781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,0.0,0.0,0.0,0.629235,0.0,0.0,0.674204
785,0.0,0.0,0.0,0.0,0.0,0.0,0.980717
786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,0.0,0.0,0.0,0.751052,0.0,0.0,0.805568
788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,0.0,0.0,0.0,0.579829,0.0,0.0,0.826539
790,0.0,0.0,0.524832,0.0,0.0,0.0,0.0
791,0.0,0.0,0.0,0.803261,0.0,0.0,0.0
792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,0.0,0.0,0.0,0.705557,0.723999,0.0,0.546435
794,0.590553,0.0,0.0,0.567219,0.0,0.0,0.68534
795,0.0,0.0,0.82691,0.0,0.0,0.0,0.0
796,0.560733,0.0,0.615981,0.0,0.0,0.0,0.763036
797,0.659028,0.0,0.0,0.0,0.0,0.0,0.873627
798,0.0,0.0,0.585838,0.0,0.0,0.800618,0.0
799,0.0,0.0,0.0,0.707102,0.0,0.0,0.878702
800,0.0,0.0,0.0,0.600885,0.0,0.0,0.534736
801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,0.0,0.0,0.0,0.0,0.0,0.0,0.655928
803,0.0,0.518278,0.0,0.0,0.0,0.0,0.5486
804,0.0,0.0,0.0,0.558386,0.0,0.0,0.918342
805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,0.0,0.694393,0.0,0.0,0.0,0.0,0.866976
807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,0.0,0.0,0.0,0.0,0.0,0.0,0.784194
809,0.0,0.0,0.0,0.625398,0.0,0.0,0.853798
810,0.0,0.0,0.0,0.0,0.0,0.928672,0.0
811,0.0,0.0,0.0,0.0,0.0,0.0,0.983425
812,0.0,0.0,0.0,0.0,0.0,0.0,0.849369
813,0.0,0.0,0.662687,0.0,0.0,0.792743,0.0
814,0.0,0.0,0.0,0.0,0.0,0.0,0.980717
815,0.0,0.0,0.564411,0.0,0.0,0.0,0.0
816,0.0,0.0,0.0,0.55385,0.0,0.0,0.0
817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,0.0,0.0,0.644874,0.0,0.0,0.0,0.621091
819,0.0,0.0,0.0,0.0,0.0,0.0,0.791827
820,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,0.0,0.0,0.879237,0.0,0.0,0.6633,0.0
822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,0.0,0.0,0.0,0.718271,0.0,0.705889,0.0
824,0.0,0.0,0.0,0.0,0.0,0.0,0.96758
825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,0.0,0.0,0.0,0.0,0.0,0.0,0.624134
827,0.0,0.0,0.0,0.0,0.0,0.689376,0.0
828,0.0,0.0,0.0,0.654512,0.0,0.0,0.0
829,0.0,0.0,0.0,0.0,0.0,0.0,0.714356
830,0.0,0.58662,0.0,0.0,0.0,0.0,0.808996
831,0.0,0.0,0.754375,0.0,0.0,0.0,0.843845
832,0.0,0.0,0.609062,0.546654,0.0,0.0,0.0
833,0.0,0.0,0.0,0.0,0.0,0.0,0.806005
834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,0.715837,0.614834,0.603539,0.60015,0.653662,0.0,0.873975
837,0.0,0.523044,0.0,0.519746,0.0,0.0,0.0
838,0.0,0.0,0.557828,0.0,0.0,0.0,0.551999
839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,0.0,0.0,0.578152,0.550686,0.0,0.0,0.831604
841,0.0,0.0,0.0,0.0,0.0,0.0,0.983669
842,0.0,0.0,0.0,0.0,0.559668,0.0,0.688461
843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,0.0,0.0,0.0,0.614928,0.549182,0.0,0.744339
845,0.0,0.0,0.0,0.0,0.0,0.0,0.940963
846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,0.0,0.0,0.0,0.523773,0.0,0.0,0.924543
848,0.931034,0.931034,0.0,0.916667,0.0,0.0,0.0
849,0.0,0.517532,0.0,0.0,0.0,0.0,0.884138
850,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,0.0,0.0,0.668981,0.0,0.0,0.0,0.0
852,0.0,0.0,0.0,0.86803,0.0,0.826377,0.0
853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,0.0,0.518622,0.0,0.0,0.0,0.0,0.0
857,0.625285,0.0,0.0,0.0,0.0,0.0,0.50131
858,0.0,0.0,0.0,0.531834,0.0,0.0,0.0
859,0.0,0.0,0.0,0.0,0.0,0.773957,0.0
860,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,0.0,0.0,0.0,0.587107,0.0,0.0,0.623954
863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,0.0,0.0,0.695644,0.0,0.0,0.0,0.0
867,0.0,0.0,0.551565,0.0,0.0,0.0,0.873045
868,0.0,0.0,0.0,0.648869,0.0,0.730158,0.0
869,0.0,0.0,0.0,0.88228,0.0,0.835158,0.0
870,0.711319,0.0,0.0,0.0,0.0,0.0,0.699757
871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,0.0,0.0,0.547938,0.0,0.0,0.0,0.902459
874,0.0,0.0,0.0,0.655236,0.0,0.0,0.877758
875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,0.638165,0.0,0.609977,0.0,0.0,0.0,0.0
878,0.52167,0.0,0.0,0.555312,0.766491,0.0,0.0
879,0.0,0.0,0.0,0.620365,0.0,0.0,0.0
880,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,0.0,0.0,0.0,0.88414,0.0,0.0,0.0
882,0.0,0.0,0.585199,0.621505,0.0,0.0,0.805917
883,0.0,0.650885,0.0,0.0,0.0,0.0,0.0
884,0.0,0.0,0.62082,0.564302,0.0,0.0,0.0
885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,0.0,0.0,0.0,0.617695,0.0,0.0,0.804546
887,0.550779,0.0,0.0,0.0,0.0,0.0,0.0
888,0.0,0.0,0.880435,0.0,0.0,0.0,0.0
889,0.0,0.0,0.0,0.635687,0.806538,0.0,0.710804
